id,date,username,tweets
1609148320286384128,2022-12-31 11:23:50+00:00,detikHealth,"Indonesia mencatat sebanyak 488 kasus baru COVID-19, Sabtu (31/12/2022). DKI Jakarta menyumbang kasus terbanyak dengan jumlah 156. https://t.co/2zRPPbmiAs"
1609144466908004361,2022-12-31 11:08:32+00:00,detikHealth,"Pemerintah resmi mencabut PPKM seiring membaiknya kondisi COVID-19 di RI. Lantas, apakah warga sudah boleh copot masker saat beraktivitas? Begini aturannya. https://t.co/fV1d8BRlTg"
1609139967044763650,2022-12-31 10:50:39+00:00,detikHealth,"Indonesia mencatat 488 kasus baru COVID-19 hari ini, Sabtu (31/12/2022). Seiring itu, kini ada 9.871 kasus aktif COVID-19 di Indonesia. https://t.co/nnM2sR9aJM"
1609138094162190336,2022-12-31 10:43:12+00:00,detikHealth,"Meski sudah ditutup, Tower 6 RSDC Wisma Atlet Kemayoran masih akan digunakan hingga Maret 2023. Hal ini guna antisipasi adanya lonjakan kasus COVID-19. https://t.co/WdRVk0m6Xk"
1609136542022529025,2022-12-31 10:37:02+00:00,antaranews.com,Indonesia menuju endemi COVID-19 https://t.co/FUiDZfdTXV
1609136043105882113,2022-12-31 10:35:03+00:00,Media Indonesia,Erick Thohir menyampaikan penghentian operasional rumah sakit darurat covid-19 (RSDC) Wisma Atlet Kemayoran menjadi penanda yang bagus bagi Indonesia untuk melangkah maju ke depan.   https://t.co/93TAIvNS8b
1609112013346865153,2022-12-31 08:59:34+00:00,antaranews.com,Inggris wajibkan tes COVID-19 pada penumpang dari China https://t.co/D80SmmlIFh
1609109159844118529,2022-12-31 08:48:14+00:00,BBC News Indonesia,"Rumah sakit di China dilaporkan kewalahan menangani pasien. Namun, secara resmi baru ada 13 kematian akibat Covid di China sepanjang Desember 2022. https://t.co/UNXI6oGp7x"
1609085541684740097,2022-12-31 07:14:23+00:00,Harian Kompas,"Di saat pandemi Covid-19 mereda dan pembatasan sosial dihapuskan, kondisi dunia tahun 2022 masih diselimuti peristiwa yang menghentak dan mengundang iba. Namun Piala Dunia seolah menyatukan dunia di penghujung tahun.

https://t.co/GzQQt5piei

 #Internasional #AdadiKompas"
1609053861607608322,2022-12-31 05:08:30+00:00,detikHealth,"Pemerintah mencabut PPKM, melihat kekeebalan warga RI terhadap Corona telah mencapai 98,5 persen. Lantas, masih mungkinkah COVID-19 melonjak lagi di RI? https://t.co/KfWROg5L4g"
1609027137524088833,2022-12-31 03:22:18+00:00,detikHealth,"Seiring pencabutan PPKM, kini orang yang positif COVID-19 tidak lagi dilarang bepergian. Hal itu disoroti eks petinggi WHO, begini wanti-wantinya. https://t.co/EenUaWZfIE"
1609023632877170688,2022-12-31 03:08:22+00:00,antaranews.com,"Inilah upaya penanganan COVID-19 sepanjang 2022. 

Laman #infografik: https://t.co/J7e8J0qRhg https://t.co/kVcOulw9Xq"
1609009844190679040,2022-12-31 02:13:35+00:00,detikHealth,"Seiring membaiknya COVID-19 i RI, PPKM kini telah resmi dicabut. Namun tak tertutup kemungkinan, PPKM akan diterapkan kembali ke depannya. Begini penjelasannya. https://t.co/XNFzC98Oa7"
1609005917772578816,2022-12-31 01:57:59+00:00,detikHealth,"BPOM telah menerbitkan izin penggunaan vaksin COVID-19 Pfizer untuk usia 6 bulan hingga 11 tahun. Sayangnya, saat ini vaksin tersebut tidak gratis. https://t.co/RnguJi4q3Z"
1609002410256498689,2022-12-31 01:44:03+00:00,Harian Kompas,"Gubernur Bali Wayan Koster menyebutkan, pemulihan perekonomian Bali setelah pandemi Covid-19 terkendali ternyata lebih cepat dari perkiraan. Bergeraknya sektor pariwisata mendorong pemulihan ekonomi Bali. 

https://t.co/RGzOOISRKP

#Nusantara #AdadiKompas"
1608999645111521282,2022-12-31 01:33:03+00:00,antaranews.com,Penanganan pandemi COVID-19 sepanjang 2022 https://t.co/BFsv9FH63p
1608993529677611010,2022-12-31 01:08:45+00:00,detikHealth,"Pemerintah telah mencabut PPKM, mengacu pada membaiknya kondisi COVID-19 RI. Jadi, masyarakat kini tak harus menggunakan masker? Sabar dulu, begini aturannya. https://t.co/THmRyiilFm"
1608991474133405696,2022-12-31 01:00:35+00:00,antaranews.com,"Kemarin, Masjid Al Jabbar hingga kaji pembiayaan pasien COVID-19 https://t.co/HnMEKOME5C"
1608982057480327168,2022-12-31 00:23:10+00:00,detikHealth,"Menyusul dihentikannya PPKM, aturan perjalanan bakal makin dilonggarkan. Bahkan ke depan, tidak akan ada larangan untuk bepergian meski positif COVID-19. https://t.co/lMy5Hdpugb"
1608979816543404034,2022-12-31 00:14:16+00:00,Harian Kompas,"China melonggarkan kebijakan tentang Covid-19. “Akan ada mobilitas longgar untuk warga dan aliran barang. Pemulihan dalam seluruh aspek ekonomi akan meningkat. Vitalitas akan terdorong,” kata Yin Yanlin.

https://t.co/EdRbKTCO7m

 #Internasional #AdadiKompas"
1609533409344499713,2023-01-01 12:54:03+00:00,tempo.co,Presiden Taiwan Tawarkan Bantuan kepada China Untuk Atasi Lonjakan Covid https://t.co/cjiTjL05dS #TempoDunia
1609515144266285057,2023-01-01 11:41:28+00:00,Okezone,"Sebaran Kasus Covid-19 Hari Ini, 10 Provinsi Laporkan Nol Kasus #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/3ow64UpQe2"
1609514583865294848,2023-01-01 11:39:14+00:00,CNN Indonesia,"Positif Covid RI Bertambah 366 Kasus, 653 Orang Sembuh https://t.co/rRB2SA6zcQ"
1609509871950663682,2023-01-01 11:20:31+00:00,Okezone,"Kabar Baik, Tingkat Kesembuhan Covid-19 Hari ini Bertambah 653 Orang #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/6LN6rrcgrw"
1609508609779728391,2023-01-01 11:15:30+00:00,Okezone,"Covid-19 per 1 Januari 2023: 6.720.181 Positif, 6.649.985 Sembuh dan 160.619 Meninggal #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/LcZvZ4OnXd"
1609507305141465090,2023-01-01 11:10:19+00:00,Okezone,"Kasus Covid-19 Hari ini Bertambah 366 Kasus, Meninggal 7 Jiwa #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/G3YPT6PBlw"
1609503749319561216,2023-01-01 10:56:11+00:00,CNN Indonesia,Xi Jinping Sebut Pertanda Baik meski Covid di China 'Meledak' Lagi https://t.co/EZCYR7EvjM
1609471747912503301,2023-01-01 08:49:01+00:00,CNN Indonesia,"Kasus Covid-19 Tinggi di China, Taiwan Janji Ulurkan Tangan https://t.co/7Ou9Vfesvp"
1609469035623907328,2023-01-01 08:38:15+00:00,tempo.co,WHO mendesak pejabat China berbagi data sehingga negara lain dapat merespons secara efektif. Peningkatan infeksi di China telah memicu kekhawatiran di seluruh dunia dan pertanyaan tentang pelaporan datanya. https://t.co/ms8mOzC1IH
1609426924950155264,2023-01-01 05:50:55+00:00,Okezone,"PPKM Dicabut, Epidemiolog Ingatkan Garis Batas Pandemi Covid-19 Belum Dilampaui #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/cHJ4G7Hwwk"
1609423559339933702,2023-01-01 05:37:32+00:00,tempo.co,"Digempur Covid-19, Xi Jinping Puji Ekonomi China Terbesar Kedua di Dunia https://t.co/wudfp5DfGr #TempoDunia"
1609421850198814723,2023-01-01 05:30:45+00:00,Okezone,Gelombang Covid Tak Halangi Ribuan Warga China Berkumpul Rayakan Tahun Baru 2023 #LengkapCepatBeritanya #BeritaTerkini #International #BeritaInternasional . https://t.co/MRnbVzXXFH
1609405447152492548,2023-01-01 04:25:34+00:00,tempo.co,"Tahun Baru 2023, Tetap Disiplin Pakai Masker karena Pandemi Covid-19 Belum Usai https://t.co/u6GVzSU49w #TempoGaya"
1609399140009517057,2023-01-01 04:00:30+00:00,CNN Indonesia,Tahun 2022 menjadi momentum perfilman dunia bangkit usai dua tahun terseok-seok pandemi Covid-19. Berikut 10 daftar film global terlaris sepanjang 2022. https://t.co/J4QrOi7VDe #Kaleidoskop2022 #CNNIndonesia https://t.co/RsJKAx315K
1609391224661893121,2023-01-01 03:29:03+00:00,tempo.co,"China Dilanda Tsunami Covid-19, Pesta Tahun Baru 2023 di Wuhan Tetap Meriah https://t.co/VrJRrlhXqm #TempoDunia"
1609381027813953536,2023-01-01 02:48:32+00:00,tempo.co,WHO Minta China Jujur Soal Ledakan Kasus Covid-19 https://t.co/aZzpfRVt2g #TempoDunia
1609367922597855233,2023-01-01 01:56:28+00:00,JPNN.com,"#BeritaJatim
Jadwal &amp; Lokasi Vaksin Covid-19 Surabaya Awal Tahun Baru 1 Januari 2023
#jadwalvaksin
#lokasivaksin 
https://t.co/t35CfltF4h"
1609362534833979392,2023-01-01 01:35:03+00:00,JPNN.com,Jadwal &amp; Lokasi Vaksin Covid-19 Surabaya Awal Tahun Baru 1 Januari 2023 #infovaksin https://t.co/t35CfltF4h
1609353223147782149,2023-01-01 00:58:03+00:00,tempo.co,Sandiaga Uno Minta Wisatawan Tetap Waspada Covid-19 Meski PPKM Dihapus https://t.co/K04O5QQ798 #TempoTravel
1609677732425904130,2023-01-01 22:27:32+00:00,tvOnenews,"Tanggal Ini Dalam Olahraga: 02 Januari 2022, Lionel Messi Positif Covid-19 https://t.co/R2N6UFrKLn"
1609584652930674688,2023-01-01 16:17:40+00:00,Kompas.com,"Capaian vaksinasi Covid-19 hingga 1 Januari 2023, dosis kedua 74,48 persen dan dosisi ketiga atau booster mencapai 29,22 persen https://t.co/pFXhlWlxEg"
1609554802949910529,2023-01-01 14:19:03+00:00,KOMPAS TV,Taiwan Tawarkan Bantuan kepada China untuk Hadapi Lonjakan Kasus Covid-19 https://t.co/CylFOvewWe
1609535042102886403,2023-01-01 13:00:32+00:00,Tribunnews.com,"Media China Sebut Tes Covid-19 Pelancong dari China di Inggris Diskriminatif
 
https://t.co/sCtXpgOe2W"
1609530767750860800,2023-01-01 12:43:33+00:00,KOMPAS TV,"Diamuk Covid-19 saat Tahun Baru, Xi Jinping Sebut China Ada di Sisi yang Benar di Sejarah https://t.co/lrwPsY3Wb3"
1609510037185245186,2023-01-01 11:21:10+00:00,Kompas.com,"DKI Jakarta masih menempati posisi dengan penambahan kasus konfirmasi paling banyak, yaitu 130 kasus. https://t.co/6BqBQ9NQVn"
1609510023327096832,2023-01-01 11:21:07+00:00,Kompas.com,Kemendagri mengimbau seluruh kepala daerah menggencarkan vaksinasi Covid-19 usai PPKM dicabut. https://t.co/bwgTKVhRaf
1609509276392775681,2023-01-01 11:18:09+00:00,detikcom,"Pemerintah telah mengumumkan pencabutan PPKM. Namun, masih menginformasikan perkembangan kasus harian Virus Corona (COVID-19). https://t.co/u7v8cSjhwq"
1609503847017218049,2023-01-01 10:56:34+00:00,detikcom,"Tercatat sebanyak 366 kasus baru COVID-19 di hari pertama 2023, Minggu (1/1). DKI menyumbang 130 kasus, terbanyak dari 24 provinsi yang mencatatkan kasus baru.  https://t.co/KG9gTnpvSz"
1609498555139641345,2023-01-01 10:35:33+00:00,Kompas.com,Sejumlah negara memberlakukan sejumlah aturan khusus kepada para pengunjung dari China di tengah ledakan kasus Covid-19 di sana. https://t.co/CncrEYJ1Iu
1609484575423471616,2023-01-01 09:40:00+00:00,Tribunnews.com,"WHO Desak China Perbarui Data Terkait Kasus Infeksi Covid-19 Secara Real Time
 
https://t.co/8uofCmyQfA"
1609483203907317761,2023-01-01 09:34:33+00:00,Kompas.com,"Sementara itu, Presiden China Xi Jinping dalam pidato tahun barunya pada Sabtu (31/12/2022) malam hanya menyebut Taiwan secara singkat. https://t.co/5iZsBlOPYU"
1609474839911272452,2023-01-01 09:01:19+00:00,detikcom,Banyak pro dan kontra soal vaksin COVID-19 untuk anak 6 bulan yang baru diumumkan BPOM. Bagaimana kata dokter? Simak selengkapnya di sini. #detikNetwork  https://t.co/zeccsIUIkG
1609472118470631425,2023-01-01 08:50:30+00:00,Tribunnews.com,"Mendagri Minta Kepala Daerah Tetap Imbau Masyarakat Waspada Penyebaran Covid-19 Meski PPKM Dicabut
 
https://t.co/ebKnj6erqN"
1609465335157227521,2023-01-01 08:23:32+00:00,Kompas.com,Masyarakat diminta tetap mewaspadai potensi terjadinya mutasi atau subvarian baru Covid-19 yang bisa memicu lonjakan kasus usai PPKM dicabut. https://t.co/qkNJu8HlwM
1609456892966834183,2023-01-01 07:50:00+00:00,tvOnenews,"- Hukuman Bagi Koruptor
- Invasi Rusia ke Ukraina.
- Pandemi Covid-19 Telah Berakhir

Saksikan Hot Indonesia di Youtube tvOneNews.
#HotIndonesiaOne https://t.co/SSuRKUHTXO"
1609452711224672256,2023-01-01 07:33:23+00:00,detikcom,Puluhan ribu warga Wuhan bersuka ria merayakan Tahun Baru di tengah lonjakan kasus Covid-19. Mereka berkumpul melepaskan balon ke udara dengan tetap mengenakan masker. https://t.co/LVOcZtudoA
1609445852862623745,2023-01-01 07:06:08+00:00,Kompas.com,Kemenkes menyampaikan bahwa pembiayaan pengobatan dan penanganan Covid-19 bakal disamakan dengan penyakit lain. https://t.co/wdP6PWVhDF
1609431375261872128,2023-01-01 06:08:36+00:00,tvOnenews,Satgas COVID-19 Minta Pengunjung Wisata Jaga Prokes Meski Status PPKM di Cabut https://t.co/Xc3EppVtOy
1609430625039314944,2023-01-01 06:05:37+00:00,Kompas.com,Pemerintah resmi mencabut PPKM. Bagaimana aturan soal orang yang terkonfirmasi positif Covid-19? https://t.co/z32trm9aMJ
1609427585326546947,2023-01-01 05:53:32+00:00,KOMPAS TV,"Xi Jinping Ungkap Perlawanan China ke Covid-19 Masuki Fase Baru, Serukan Persatuan https://t.co/zr3xAqHlRl"
1609403672022089730,2023-01-01 04:18:31+00:00,detikcom,"PPKM dicabut, beberapa peraturan upaya pencegahan COVID-19 mengalami penyesuaian. Ini daftar prokes terbaru mulai dari penggunaan masker hingga PeduliLindungi.  https://t.co/NPnN0KtGku"
1609400041034387457,2023-01-01 04:04:05+00:00,tvOnenews,"Perayaan Pertama Pergantian Tahun Seusai Covid-19, Jakarta Terpantau Minim Sampah https://t.co/NYkxKrj3zf"
1609377204558872577,2023-01-01 02:33:21+00:00,detikcom,Tidak banyak pasutri yang rujuk kembali setelah memutuskan bercerai. Namun berbeda dengan pasutri ini yang akhirnya berbaikan gegara COVID-19.  https://t.co/B8HnScOIQq
1609357014714703873,2023-01-01 01:13:07+00:00,Tribunnews.com,"Gelombang Ke-8 Covid-19 di Jepang, Persentase Lansia yang Dirawat di Rumah Sakit Tinggi https://t.co/eK9KkexXPy"
1609356981135114241,2023-01-01 01:12:59+00:00,Tribunnews.com,"Epidemiolog: Selama Covid-19 Masih Pandemi, Layanan Kesehatan tidak Layak Dibebankan pada Masyarakat https://t.co/gngg1dISqq"
1609345945036259329,2023-01-01 00:29:08+00:00,Kompas.com,Tower 6 RSDC Wisma Atlet akan tetap disiagakan hingga 31 Maret 2023 untuk mengantisipasi kenaikan kasus Covid-19. https://t.co/ycGWGrDwpl
1609689857617530881,2023-01-01 23:15:43+00:00,Harian Kompas,"Indonesia telah melewati masa-masa sulit saat pandemi Covid-19 melanda dan resesi ekonomi mengancam negeri ini. Langkah maju dibutuhkan untuk menghadapi tantangan baru. 

https://t.co/nLyNvynroC

#Nusantara #AdadiKompas"
1609538697527197700,2023-01-01 13:15:03+00:00,Media Indonesia,Tahun Baru 2023 Peningkatan 366 Kasus Covid-19  https://t.co/iE1N8eLnMG
1609527950344609793,2023-01-01 12:32:21+00:00,antaranews.com,"Data perkembangan pandemi COVID-19 Indonesia hingga Minggu (01/01/2023) : 

Positif: 6.720.181 (+366)
Sembuh: 6.549.985 (+653)
Meninggal: 160.619 (+7)
Kasus Aktif: 9.577

#ingatpesanibu #sudahdivaksintetap3m
#vaksinmelindungikitasemua

https://t.co/8vxhZVFEK8"
1609524997021921283,2023-01-01 12:20:37+00:00,antaranews.com,Satgas sebut positif COVID-19 naik 366 kasus https://t.co/KjoOEansOT
1609506679686561792,2023-01-01 11:07:50+00:00,detikHealth,"Tercatat sebanyak 366 kasus baru COVID-19 di hari pertama 2023, Minggu (1/1). DKI menyumbang 130 kasus, terbanyak dari 24 provinsi yang mencatatkan kasus baru. https://t.co/jVXgAo13z1"
1609489786187780096,2023-01-01 10:00:42+00:00,detikHealth,"Hari pertama tahun 2023, Indonesia mencatatkan 366 kasus baru COVID-19, Minggu (1/1/2023). Sementara itu pasien sembuh bertambah 653, meninggal 7 kasus. https://t.co/oZanPG9Q9k"
1609428480428765185,2023-01-01 05:57:06+00:00,antaranews.com,Australia akan wajibkan tes COVID-19 bagi pengunjung dari China https://t.co/n1dQ69oMwH
1609406939623997441,2023-01-01 04:31:30+00:00,detikHealth,"WHO mendesak China untuk membagikan data spesifik mengenai COVID-19, hal tersebut dinilai karena angka resmi dari China tidak dapat diandalkan. https://t.co/u4YQuJRl4v"
1609386444841443334,2023-01-01 03:10:04+00:00,Media Indonesia,"Kesehatan menjadi salah satu perhatian utama, terutama setelah dunia dilanda pandemi covid-19 selama dua tahun belakangan. Anda dapat mengawali tahun baru dengan memulai kebiasaan sederhana dalam kehidupan sehari-hari tapi bermanfaat bagi kesehatan.  https://t.co/KA1OUmslQO"
1609358280400244742,2023-01-01 01:18:09+00:00,detikHealth,Tidak banyak pasutri yang rujuk kembali setelah memutuskan bercerai. Namun berbeda dengan pasutri ini yang akhirnya berbaikan gegara COVID-19. https://t.co/l81zylex7k
1609356493488558080,2023-01-01 01:11:03+00:00,antaranews.com,"Sepekan, pembiayaan pasien COVID-19 hingga peribadatan Natal https://t.co/zu3GZgk8Zw"
1609355623124066305,2023-01-01 01:07:35+00:00,detikHealth,Warga kota Wuhan berharap kembali hidup normal di 2023 usai pembatasan Corona dicabut. Mereka tak ingin lagi hidup menderita karena COVID-19. https://t.co/CfBx6bNJZB
1610052840269176833,2023-01-02 23:18:05+00:00,CNN Indonesia,Malaysia Deteksi 2 Varian Covid Omicron yang Merebak di China https://t.co/mWWEMf7Dvq
1610018480509845504,2023-01-02 21:01:33+00:00,tempo.co,"Covid-19 Ditanggung BPJS Kesehatan Usai PPKM Berakhir, YLKI: Harus Ada Kepastian Hukum https://t.co/X9IF39yLwx #TempoBisnis"
1610000677341921280,2023-01-02 19:50:48+00:00,CNN Indonesia,Anak Nakes yang Meninggal dalam Penanganan Covid DKI Dapat Beasiswa https://t.co/KHleKDCOmQ
1609983373652660224,2023-01-02 18:42:02+00:00,JPNN.com,Peneliti China Klaim Wabah Covid-19 di Kota-Kota Besar Segera Berakhir #wabahcoviddichina https://t.co/sLtpb5bdIv
1609954472448643072,2023-01-02 16:47:12+00:00,tempo.co,"PPKM Dicabut, Ridwan Kamil Minta Masyarakat Lebih Dewasa Jauhi Covid Tanpa Pengetatan https://t.co/MxavlD7k2A #TempoNasional"
1609948394717609984,2023-01-02 16:23:03+00:00,JPNN.com,"Cegah Ekspor Covid-19 dari China, Qatar Berlakukan Aturan Ini di Pintu Masuk #Covid-19 https://t.co/UhUxqwjebn"
1609911597925007363,2023-01-02 13:56:50+00:00,Okezone,Breaking News: Kasus Covid-19 Bertambah 262 Hari Ini #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional . https://t.co/IyYbaRnd8X
1609905561797283841,2023-01-02 13:32:51+00:00,tempo.co,Kenali reinfeksi dan gejala virus Covid-19 subvarian Omicron BF.7 yang sedang menyebar cepat di Beijing saat ini. https://t.co/U3En53JzYj
1609903040542429185,2023-01-02 13:22:50+00:00,tempo.co,"Mulai dari Rp6 juta hingga Rp20 juta, berikut rincian beasiswa pendidikan untuk anak dari nakes yang meninggal karena Covid-19 di Jakarta. https://t.co/09ze9TfYxB"
1609880950133116931,2023-01-02 11:55:03+00:00,JPNN.com,"China Diteror Covid-19, Jenazah Menumpuk di Rumah Kremasi #China https://t.co/YOhStudVz8"
1609868121170661376,2023-01-02 11:04:04+00:00,CNN Indonesia,Studi Ungkap 'Tsunami' Covid Baru Bisa Melanda Desa-desa di China https://t.co/O8On7dwGVH
1609865859274772486,2023-01-02 10:55:05+00:00,JPNN.com,"Presiden Jokowi Cabut PPKM, Polisi Minta Masyarakat Prokes #covid-19 https://t.co/nFCHsTmSiG"
1609856781425192960,2023-01-02 10:19:01+00:00,CNN Indonesia,"Pulang dari China, Satu Warga Singapura Sakit Parah Akibat Covid https://t.co/MchckevfyY"
1609839483163414528,2023-01-02 09:10:16+00:00,tempo.co,Pj Gubernur DKI Heru Budi Hartono akan memberikan beasiswa pendidikan bagi anak dari tenaga kesehatan yang meninggal akibat Covid-19. https://t.co/Tu0A57zKDw
1609821003194200064,2023-01-02 07:56:50+00:00,CNN Indonesia,"12 Negara Antisipasi Pelancong China Gegara Covid, RI Tak Termasuk https://t.co/NMifU3DYWe"
1609792275567235073,2023-01-02 06:02:41+00:00,CNN Indonesia,Kaisar Jepang Pidato Tahun Baru di Depan Ribuan Warga saat Covid Naik https://t.co/QYmnPdlTPJ
1609791521666269186,2023-01-02 05:59:41+00:00,CNN Indonesia,"Satgas Covid: Booster Tetap Jadi Syarat Perjalanan, Meski PPKM Disetop https://t.co/3PWPmtkOl7"
1609758506923749378,2023-01-02 03:48:30+00:00,CNN Indonesia,2 Mutasi Omicron Bisa Sebabkan Gelombang Baru Covid-19 di China https://t.co/1QzymLwvAT
1609756134604443649,2023-01-02 03:39:04+00:00,JPNN.com,"#BeritaJatim 
Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 2 Januari 2023
#jadwalvaksin
#lokasivaksin 
https://t.co/xR0AabtRqU"
1609754995276271618,2023-01-02 03:34:33+00:00,tempo.co,Sejumlah Negara Wajibkan Tes Covid-19 untuk Pelancong Asal Cina https://t.co/VhEZKGiDF2 #TempoTravel
1609744903374016515,2023-01-02 02:54:27+00:00,CNN Indonesia,Jokowi: PPKM Covid-19 Dicabut Bukan untuk Gagah-gagahan https://t.co/aUPqji4KxK
1609743794995625990,2023-01-02 02:50:02+00:00,JPNN.com,Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 2 Januari 2023 #infovaksin https://t.co/xR0AabtRqU
1609742634855325696,2023-01-02 02:45:26+00:00,CNN Indonesia,"PPKM Dicabut, Eks Direktur WHO Minta Tracing Covid Tetap Dilakukan https://t.co/biVBBOaowG"
1609720731369353217,2023-01-02 01:18:24+00:00,Okezone,Perayaan Tahun Baru 2023 Berlangsung Meriah di Seluruh Dunia Usai Pandemi Covid Selama 2 Tahun #LengkapCepatBeritanya #BeritaTerkini #International #BeritaInternasional . https://t.co/NPo9JUnMT9
1609701767205523456,2023-01-02 00:03:02+00:00,tempo.co,Prancis Desak Uni Eropa Wajibkan Tes COVID-19 untuk Pendatang dari China https://t.co/AR3dqYQk9k #TempoDunia
1610033961878827008,2023-01-02 22:03:04+00:00,tvOnenews,Kementerian Kesehatan Malaysia Sebut Dua varian COVID-19 yang Saat Ini Tengah Merebak di China Terdeteksi di Negaranya https://t.co/ciJ4Y20l6I
1610009407596728321,2023-01-02 20:25:29+00:00,detikcom,Menko Marinves Luhut Binsar Pandjaitan memberikan arahan setelah pemerintah mencabut PPKM. Luhut menegaskan pandemi COVID-19 belum berakhir meski PPKM dicabut. https://t.co/kYrwf5pVFH
1609991184805679104,2023-01-02 19:13:05+00:00,KOMPAS TV,"Mengejutkan, Virus Covid-19 Ditemukan di 96,5% Sampel Air Limbah Berbagai Gerbang Masuk ke Malaysia https://t.co/7J79v7hnwz"
1609928780000395265,2023-01-02 15:05:06+00:00,Kompas.com,"DKI Jakarta menempati posisi dengan penambahan kasus konfirmasi paling banyak, yaitu 156 kasus. https://t.co/DWRP2ETUf9"
1609897404257665024,2023-01-02 13:00:26+00:00,Kompas.com,"Satgas Penanganan Covid-19 tetap mewajibkan vaksin dosis ketiga (booster) sebagai syarat perjalanan jarak jauh meski pemberlakuan pembatasan kegiatan masyarakat (PPKM) dicabut. #Nasional #PpkmDicabut 

https://t.co/XE470Ndr59"
1609886272562003969,2023-01-02 12:16:12+00:00,detikcom,Kaisar Jepang Naruhito dan Permaisuri Masako menyapa masyarakat di tradisi Tahun Baru 2023. Ini adalah pertama kalinya keduanya tampil lagi di tradisi tahun baru sejak pandemi Covid-19. https://t.co/1YYdB8weVZ
1609877068585799682,2023-01-02 11:39:37+00:00,Tribunnews.com,"Breaking News Update Covid-19 per 2 Januari 2023: Tambah 262 Kasus Baru, 16 Orang Meninggal
 
https://t.co/uKIxysc0MK"
1609850259634814976,2023-01-02 09:53:06+00:00,tvOnenews,Pemprov DKI Jakarta Berikan Beasiswa kepada 52 Anak Nakes yang Meninggal Selama Penanganan Covid-19 https://t.co/c7hGndZVfY
1609847078519185410,2023-01-02 09:40:27+00:00,detikcom,Kaisar Jepang Naruhito dan Permaisuri Masako menyapa masyarakat di tradisi Tahun Baru 2023. Ini pertama kalinya Kaisar dan Permaisuri tampil lagi di tradisi tahun baru sejak pandemi Covid-19. https://t.co/Nx68WADh1o
1609838995353264128,2023-01-02 09:08:20+00:00,Kompas.com,"""Kami masih melakukan koordinasi dengan Satgas untuk menjajaki penyesuaian ketentuan, termasuk terkait China,"" katanya. https://t.co/T7Yb6e9sOr"
1609827595486654465,2023-01-02 08:23:02+00:00,Kompas.com,Jepang mewajibkan pendatang dari China melakukan tes Covid-19 pada saat kedatangan. Mereka yang positif dan bergejala akan dikarantina tujuh hari. https://t.co/yhNsogDtv8
1609819483132116994,2023-01-02 07:50:48+00:00,detikcom,Amerika Serikat baru-baru ini menghadapi subvarian Omicron baru XBB.1.5 yang memicu penambahan kasus dua kali lipat. Seperti ini gejalanya. https://t.co/9Iy1iOQ8Em
1609818034184781827,2023-01-02 07:45:02+00:00,tvOnenews,"Pemerintah Indonesia telah telah mencabut kebijakan PPKM pada akhir 2022 karena indikator pandemi COVID-19 yang terus menunjukkan pemulihan. 

Simak berita selengkapnya di https://t.co/GgtZcy4bbs
#SoftNews_Health #NewsOne #CariBeritaditvOne #PPKM https://t.co/G3Tewg8QwN"
1609816472322281474,2023-01-02 07:38:50+00:00,detikcom,"PeduliLindungi tak lagi wajib setelah PPKM dicabut, Menteri Kesehatan RI mengungkap nasib aplikasi ini ke depan tidak hanya terkait COVID-19. Seperti apa? https://t.co/xJSlAsOUru"
1609813634313486342,2023-01-02 07:27:33+00:00,detikcom,Satgas COVID-19 buka suara soal dugaan pelaku perjalanan tak lagi wajib booster seiring ditiadakannya PPKM. Benarkah bakal berlaku seperti itu? https://t.co/F6NYKrj2Fa
1609813314820874241,2023-01-02 07:26:17+00:00,detikcom,Pemerintah Indonesia resmi mencabut aturan PPKM sebagai bentuk transisi dari pandemi menjadi endemi. Apakah akan diganti dengan aturan yang baru? https://t.co/ZX5ar5m41M
1609809859113013250,2023-01-02 07:12:33+00:00,Kompas.com,"Berikut daftar negara-negara yang memperketat bahkan melarang kedatangan pelancong dari China, akibat lonjakan Covid-19 usai pembatasan dilonggarkan. https://t.co/Q3gVCoAIoq"
1609808729540632579,2023-01-02 07:08:04+00:00,Kompas.com,Pj Wali Kota Tasikmalaya menyebut Satgas Covid-19 di daerahnya masih aktif meski aturan PPKM resmi dicabut Presiden Jokowi. https://t.co/6eYdEHrzie
1609763001657073666,2023-01-02 04:06:22+00:00,detikcom,COVID-19 varian Omicron sampai saat ini masih terus bermutasi. Kini muncul lagi subvarian Omicron XBB.1.5 di Amerika Serikat yang disebut sangat menular. https://t.co/wJMQRrd1Ad
1609759234580779009,2023-01-02 03:51:24+00:00,detikcom,"Semenjak aturan 'Zero-COVID' dikeluarkan, angka kasus COVID-19 di China meningkat. Ini 10 negara yang memperketat aturan perjalanan bagi turis dari China. https://t.co/AC8wjmADKW"
